timestamp,symbol,price,volume,bid,ask,bid_qty,ask_qty
2025-10-25T04:30:00,BTCUSDT,111004.89,142.67216,110993.789511,111015.990489,1.0,1.0
2025-10-25T05:30:00,BTCUSDT,110766.6,210.6583,110755.52334000001,110777.67666,1.0,1.0
2025-10-25T06:30:00,BTCUSDT,111070.31,235.37952,111059.202969,111081.41703099999,1.0,1.0
2025-10-25T07:30:00,BTCUSDT,111025.77,134.00021,111014.667423,111036.872577,1.0,1.0
2025-10-25T08:30:00,BTCUSDT,111029.99,249.3111,111018.88700100001,111041.092999,1.0,1.0
2025-10-25T09:30:00,BTCUSDT,111228.0,411.01306,111216.8772,111239.1228,1.0,1.0
2025-10-25T10:30:00,BTCUSDT,111386.79,235.19046,111375.651321,111397.92867899999,1.0,1.0
2025-10-25T11:30:00,BTCUSDT,111366.42,334.48878,111355.283358,111377.556642,1.0,1.0
2025-10-25T12:30:00,BTCUSDT,111489.6,436.39799,111478.45104,111500.74896000001,1.0,1.0
2025-10-25T13:30:00,BTCUSDT,111763.8,348.94057,111752.62362,111774.97638000001,1.0,1.0
2025-10-25T14:30:00,BTCUSDT,111521.47,474.02907,111510.317853,111532.622147,1.0,1.0
2025-10-25T15:30:00,BTCUSDT,111559.94,382.43284,111548.784006,111571.095994,1.0,1.0
2025-10-25T16:30:00,BTCUSDT,111563.81,172.78406,111552.653619,111574.96638099999,1.0,1.0
2025-10-25T17:30:00,BTCUSDT,111899.03,363.41104,111887.840097,111910.219903,1.0,1.0
2025-10-25T18:30:00,BTCUSDT,111680.91,355.08597,111669.741909,111692.078091,1.0,1.0
2025-10-25T19:30:00,BTCUSDT,111591.19,216.60101,111580.030881,111602.349119,1.0,1.0
2025-10-25T20:30:00,BTCUSDT,111385.18,318.98695,111374.041482,111396.31851799999,1.0,1.0
2025-10-25T21:30:00,BTCUSDT,111372.25,430.41077,111361.112775,111383.387225,1.0,1.0
2025-10-25T22:30:00,BTCUSDT,111374.96,134.57742,111363.82250400001,111386.097496,1.0,1.0
2025-10-25T23:30:00,BTCUSDT,111719.98,227.92326,111708.80800199999,111731.151998,1.0,1.0
2025-10-26T00:30:00,BTCUSDT,111623.45,170.60799,111612.287655,111634.612345,1.0,1.0
2025-10-26T01:30:00,BTCUSDT,111431.94,154.33849,111420.796806,111443.083194,1.0,1.0
2025-10-26T02:30:00,BTCUSDT,111477.76,133.46965,111466.612224,111488.907776,1.0,1.0
2025-10-26T03:30:00,BTCUSDT,111621.69,159.63737,111610.527831,111632.852169,1.0,1.0
2025-10-26T04:30:00,BTCUSDT,111646.27,118.29276,111635.105373,111657.43462700001,1.0,1.0
2025-10-26T05:30:00,BTCUSDT,111715.98,370.92714,111704.808402,111727.151598,1.0,1.0
2025-10-26T06:30:00,BTCUSDT,111644.42,270.69687,111633.255558,111655.58444199999,1.0,1.0
2025-10-26T07:30:00,BTCUSDT,111448.85,214.46307,111437.705115,111459.99488500001,1.0,1.0
2025-10-26T08:30:00,BTCUSDT,111260.46,170.69475,111249.333954,111271.58604600001,1.0,1.0
2025-10-26T09:30:00,BTCUSDT,111430.4,129.38461,111419.25696,111441.54303999999,1.0,1.0
2025-10-26T10:30:00,BTCUSDT,111615.32,209.94274,111604.15846800001,111626.481532,1.0,1.0
2025-10-26T11:30:00,BTCUSDT,111635.95,156.20448,111624.78640499999,111647.113595,1.0,1.0
2025-10-26T12:30:00,BTCUSDT,111723.98,169.97811,111712.807602,111735.15239799999,1.0,1.0
2025-10-26T13:30:00,BTCUSDT,111776.94,240.40616,111765.762306,111788.117694,1.0,1.0
2025-10-26T14:30:00,BTCUSDT,112528.83,1330.29795,112517.57711700001,112540.082883,1.0,1.0
2025-10-26T15:30:00,BTCUSDT,112477.1,337.77399,112465.85229000001,112488.34771,1.0,1.0
2025-10-26T16:30:00,BTCUSDT,113286.09,1079.09408,113274.761391,113297.418609,1.0,1.0
2025-10-26T17:30:00,BTCUSDT,113575.05,1229.55057,113563.69249500001,113586.407505,1.0,1.0
2025-10-26T18:30:00,BTCUSDT,113711.53,1099.62143,113700.158847,113722.901153,1.0,1.0
2025-10-26T19:30:00,BTCUSDT,113575.36,739.58798,113564.002464,113586.717536,1.0,1.0
2025-10-26T20:30:00,BTCUSDT,113694.97,437.55153,113683.60050300001,113706.339497,1.0,1.0
2025-10-26T21:30:00,BTCUSDT,113517.53,556.71599,113506.178247,113528.881753,1.0,1.0
2025-10-26T22:30:00,BTCUSDT,113442.13,319.42533,113430.785787,113453.47421300001,1.0,1.0
2025-10-26T23:30:00,BTCUSDT,113575.15,279.3019,113563.792485,113586.50751499999,1.0,1.0
2025-10-27T00:30:00,BTCUSDT,113585.99,204.67267,113574.631401,113597.348599,1.0,1.0
2025-10-27T01:30:00,BTCUSDT,113320.8,248.1548,113309.46792000001,113332.13208,1.0,1.0
2025-10-27T02:30:00,BTCUSDT,113497.06,464.11186,113485.710294,113508.40970599999,1.0,1.0
2025-10-27T03:30:00,BTCUSDT,114681.33,2524.96249,114669.861867,114692.798133,1.0,1.0
2025-10-27T04:30:00,BTCUSDT,114559.4,670.95687,114547.94406,114570.85594,1.0,1.0
2025-10-27T05:30:00,BTCUSDT,114767.29,1142.27258,114755.81327099999,114778.766729,1.0,1.0
2025-10-27T06:30:00,BTCUSDT,115284.01,725.93495,115272.48159899999,115295.538401,1.0,1.0
2025-10-27T07:30:00,BTCUSDT,114883.39,826.25748,114871.901661,114894.878339,1.0,1.0
2025-10-27T08:30:00,BTCUSDT,114958.51,587.18766,114947.014149,114970.005851,1.0,1.0
2025-10-27T09:30:00,BTCUSDT,115256.44,400.40691,115244.91435600001,115267.965644,1.0,1.0
2025-10-27T10:30:00,BTCUSDT,115556.57,828.01463,115545.014343,115568.12565700001,1.0,1.0
2025-10-27T11:30:00,BTCUSDT,116053.49,1794.85942,116041.884651,116065.09534900001,1.0,1.0
2025-10-27T12:30:00,BTCUSDT,115554.6,2455.66454,115543.04454,115566.15546000001,1.0,1.0
2025-10-27T13:30:00,BTCUSDT,115014.88,1249.66033,115003.37851200001,115026.381488,1.0,1.0
2025-10-27T14:30:00,BTCUSDT,115254.01,1148.54888,115242.484599,115265.53540099999,1.0,1.0
2025-10-27T15:30:00,BTCUSDT,115447.94,557.73562,115436.395206,115459.484794,1.0,1.0
2025-10-27T16:30:00,BTCUSDT,115362.02,745.97843,115350.483798,115373.556202,1.0,1.0
2025-10-27T17:30:00,BTCUSDT,115065.67,1172.23501,115054.163433,115077.176567,1.0,1.0
2025-10-27T18:30:00,BTCUSDT,115264.28,1010.17279,115252.753572,115275.806428,1.0,1.0
2025-10-27T19:30:00,BTCUSDT,114810.05,987.16577,114798.56899500001,114821.531005,1.0,1.0
2025-10-27T20:30:00,BTCUSDT,114969.68,1323.86576,114958.183032,114981.17696799999,1.0,1.0
2025-10-27T21:30:00,BTCUSDT,115497.57,818.25063,115486.020243,115509.11975700001,1.0,1.0
2025-10-27T22:30:00,BTCUSDT,115706.06,442.08673,115694.489394,115717.63060599999,1.0,1.0
2025-10-27T23:30:00,BTCUSDT,115342.19,400.61809,115330.65578100001,115353.724219,1.0,1.0
2025-10-28T00:30:00,BTCUSDT,114942.64,597.25209,114931.145736,114954.134264,1.0,1.0
2025-10-28T01:30:00,BTCUSDT,114455.17,550.98109,114443.724483,114466.615517,1.0,1.0
2025-10-28T02:30:00,BTCUSDT,114302.7,494.80813,114291.26973,114314.13027,1.0,1.0
2025-10-28T03:30:00,BTCUSDT,114112.51,475.05268,114101.098749,114123.92125099999,1.0,1.0
2025-10-28T04:30:00,BTCUSDT,114107.65,715.22221,114096.239235,114119.06076499999,1.0,1.0
2025-10-28T05:30:00,BTCUSDT,113961.67,554.9177,113950.273833,113973.066167,1.0,1.0
2025-10-28T06:30:00,BTCUSDT,114424.76,485.50547,114413.317524,114436.20247599999,1.0,1.0
2025-10-28T07:30:00,BTCUSDT,113936.94,686.4219,113925.546306,113948.333694,1.0,1.0
2025-10-28T08:30:00,BTCUSDT,113908.24,457.29772,113896.849176,113919.630824,1.0,1.0
2025-10-28T09:30:00,BTCUSDT,113964.59,440.12507,113953.193541,113975.98645899999,1.0,1.0
2025-10-28T10:30:00,BTCUSDT,113605.31,628.71639,113593.949469,113616.670531,1.0,1.0
2025-10-28T11:30:00,BTCUSDT,114115.52,542.51916,114104.108448,114126.93155200001,1.0,1.0
2025-10-28T12:30:00,BTCUSDT,114188.37,579.31808,114176.95116299999,114199.788837,1.0,1.0
2025-10-28T13:30:00,BTCUSDT,114427.23,307.52828,114415.787277,114438.672723,1.0,1.0
2025-10-28T14:30:00,BTCUSDT,114528.6,373.30544,114517.14714,114540.05286000001,1.0,1.0
2025-10-28T15:30:00,BTCUSDT,114595.71,230.0126,114584.250429,114607.169571,1.0,1.0
2025-10-28T16:30:00,BTCUSDT,114357.73,326.08736,114346.29422699999,114369.165773,1.0,1.0
2025-10-28T17:30:00,BTCUSDT,114449.55,421.93096,114438.105045,114460.994955,1.0,1.0
2025-10-28T18:30:00,BTCUSDT,115522.9,1045.59275,115511.34771,115534.45228999999,1.0,1.0
2025-10-28T19:30:00,BTCUSDT,115068.17,1820.63839,115056.663183,115079.676817,1.0,1.0
2025-10-28T20:30:00,BTCUSDT,114641.38,720.35046,114629.91586200001,114652.844138,1.0,1.0
2025-10-28T21:30:00,BTCUSDT,115341.59,754.64859,115330.055841,115353.124159,1.0,1.0
2025-10-28T22:30:00,BTCUSDT,115290.0,436.8649,115278.471,115301.529,1.0,1.0
2025-10-28T23:30:00,BTCUSDT,115022.8,370.32321,115011.29772,115034.30228,1.0,1.0
2025-10-29T00:30:00,BTCUSDT,113689.99,1157.95866,113678.621001,113701.358999,1.0,1.0
2025-10-29T01:30:00,BTCUSDT,112808.05,1738.00789,112796.769195,112819.330805,1.0,1.0
2025-10-29T02:30:00,BTCUSDT,112994.4,726.23538,112983.10055999999,113005.69944,1.0,1.0
2025-10-29T03:30:00,BTCUSDT,113224.08,336.06989,113212.75759200001,113235.402408,1.0,1.0
2025-10-29T04:30:00,BTCUSDT,112898.45,383.04632,112887.160155,112909.73984499999,1.0,1.0
2025-10-29T05:30:00,BTCUSDT,112442.88,505.29871,112431.635712,112454.124288,1.0,1.0
2025-10-29T06:30:00,BTCUSDT,112500.03,916.66416,112488.779997,112511.28000299999,1.0,1.0
2025-10-29T07:30:00,BTCUSDT,112666.75,352.69724,112655.48332500001,112678.01667499999,1.0,1.0
2025-10-29T08:30:00,BTCUSDT,112523.49,301.5613,112512.237651,112534.74234900001,1.0,1.0
2025-10-29T09:30:00,BTCUSDT,112810.55,311.50456,112799.268945,112821.831055,1.0,1.0
2025-10-29T10:30:00,BTCUSDT,113039.1,640.93765,113027.79609,113050.40391000001,1.0,1.0
2025-10-29T11:30:00,BTCUSDT,113284.2,443.58086,113272.87157999999,113295.52842,1.0,1.0
2025-10-29T12:30:00,BTCUSDT,113577.9,640.61019,113566.54221,113589.25778999999,1.0,1.0
2025-10-29T13:30:00,BTCUSDT,113070.94,507.26681,113059.632906,113082.247094,1.0,1.0
2025-10-29T14:30:00,BTCUSDT,112974.44,659.57288,112963.142556,112985.737444,1.0,1.0
2025-10-29T15:30:00,BTCUSDT,112870.01,425.8713,112858.72299899999,112881.297001,1.0,1.0
2025-10-29T16:30:00,BTCUSDT,113132.36,378.28227,113121.046764,113143.673236,1.0,1.0
2025-10-29T17:30:00,BTCUSDT,113139.13,343.38468,113127.816087,113150.44391300001,1.0,1.0
2025-10-29T18:30:00,BTCUSDT,112873.07,1155.92441,112861.782693,112884.35730700001,1.0,1.0
2025-10-29T19:30:00,BTCUSDT,112488.44,1185.34226,112477.191156,112499.688844,1.0,1.0
2025-10-29T20:30:00,BTCUSDT,111509.74,1921.74476,111498.589026,111520.89097400001,1.0,1.0
2025-10-29T21:30:00,BTCUSDT,111106.35,1388.36304,111095.239365,111117.46063500001,1.0,1.0
2025-10-29T22:30:00,BTCUSDT,111883.49,811.18965,111872.301651,111894.67834900001,1.0,1.0
2025-10-29T23:30:00,BTCUSDT,110806.38,4372.18973,110795.299362,110817.460638,1.0,1.0
2025-10-30T00:30:00,BTCUSDT,110640.0,1170.09639,110628.936,110651.064,1.0,1.0
2025-10-30T01:30:00,BTCUSDT,111433.46,728.51015,111422.31665400001,111444.603346,1.0,1.0
2025-10-30T02:30:00,BTCUSDT,111617.26,405.07841,111606.09827399999,111628.421726,1.0,1.0
2025-10-30T03:30:00,BTCUSDT,111028.2,447.25113,111017.09718,111039.30282,1.0,1.0
2025-10-30T04:30:00,BTCUSDT,110021.29,1066.79122,110010.287871,110032.292129,1.0,1.0
2025-10-30T05:30:00,BTCUSDT,110559.48,649.59178,110548.424052,110570.53594799999,1.0,1.0
2025-10-30T06:30:00,BTCUSDT,110460.76,575.63954,110449.713924,110471.806076,1.0,1.0
2025-10-30T07:30:00,BTCUSDT,110985.92,488.21463,110974.821408,110997.018592,1.0,1.0
2025-10-30T08:30:00,BTCUSDT,110751.47,628.73987,110740.394853,110762.545147,1.0,1.0
2025-10-30T09:30:00,BTCUSDT,108575.27,3536.96505,108564.412473,108586.127527,1.0,1.0
2025-10-30T10:30:00,BTCUSDT,110248.29,1212.17428,110237.26517099999,110259.314829,1.0,1.0
2025-10-30T11:30:00,BTCUSDT,110768.01,1000.82897,110756.93319899999,110779.086801,1.0,1.0
2025-10-30T12:30:00,BTCUSDT,111366.72,831.79805,111355.58332800001,111377.856672,1.0,1.0
2025-10-30T13:30:00,BTCUSDT,110714.31,1187.21618,110703.238569,110725.381431,1.0,1.0
2025-10-30T14:30:00,BTCUSDT,110171.69,659.11121,110160.672831,110182.707169,1.0,1.0
2025-10-30T15:30:00,BTCUSDT,110105.75,573.15523,110094.739425,110116.760575,1.0,1.0
2025-10-30T16:30:00,BTCUSDT,109717.29,551.05951,109706.318271,109728.26172899999,1.0,1.0
2025-10-30T17:30:00,BTCUSDT,108387.86,1449.48653,108377.02121400001,108398.698786,1.0,1.0
2025-10-30T18:30:00,BTCUSDT,107627.16,2868.53704,107616.397284,107637.922716,1.0,1.0
2025-10-30T19:30:00,BTCUSDT,108285.54,1206.17345,108274.711446,108296.36855399999,1.0,1.0
2025-10-30T20:30:00,BTCUSDT,107711.56,1019.91386,107700.788844,107722.331156,1.0,1.0
2025-10-30T21:30:00,BTCUSDT,108144.57,667.54851,108133.755543,108155.38445700001,1.0,1.0
2025-10-30T22:30:00,BTCUSDT,107486.69,1492.47982,107475.94133100001,107497.438669,1.0,1.0
2025-10-30T23:30:00,BTCUSDT,106837.09,766.54153,106826.40629099999,106847.773709,1.0,1.0
2025-10-31T00:30:00,BTCUSDT,106536.39,1440.69222,106525.736361,106547.043639,1.0,1.0
2025-10-31T01:30:00,BTCUSDT,107510.91,1205.05225,107500.158909,107521.661091,1.0,1.0
2025-10-31T02:30:00,BTCUSDT,107907.68,846.16919,107896.889232,107918.47076799998,1.0,1.0
2025-10-31T03:30:00,BTCUSDT,107912.81,333.78851,107902.018719,107923.601281,1.0,1.0
2025-10-31T04:30:00,BTCUSDT,108322.88,797.95117,108312.047712,108333.71228800001,1.0,1.0
2025-10-31T05:30:00,BTCUSDT,109317.21,1084.42941,109306.278279,109328.141721,1.0,1.0
2025-10-31T06:30:00,BTCUSDT,109619.77,1402.71517,109608.808023,109630.731977,1.0,1.0
2025-10-31T07:30:00,BTCUSDT,108857.99,866.79172,108847.10420100001,108868.875799,1.0,1.0
2025-10-31T08:30:00,BTCUSDT,109227.86,820.345,109216.937214,109238.782786,1.0,1.0
2025-10-31T09:30:00,BTCUSDT,110084.02,1133.07928,110073.01159800001,110095.028402,1.0,1.0
2025-10-31T10:30:00,BTCUSDT,109899.15,939.00824,109888.160085,109910.13991499999,1.0,1.0
2025-10-31T11:30:00,BTCUSDT,109650.0,532.21593,109639.035,109660.965,1.0,1.0
2025-10-31T12:30:00,BTCUSDT,109449.31,994.16577,109438.36506899999,109460.254931,1.0,1.0
2025-10-31T13:30:00,BTCUSDT,110062.44,719.63357,110051.433756,110073.446244,1.0,1.0
2025-10-31T14:30:00,BTCUSDT,109848.39,632.93862,109837.405161,109859.374839,1.0,1.0
2025-10-31T15:30:00,BTCUSDT,109819.2,375.06762,109808.21807999999,109830.18192,1.0,1.0
2025-10-31T16:30:00,BTCUSDT,110415.61,712.18313,110404.568439,110426.651561,1.0,1.0
2025-10-31T17:30:00,BTCUSDT,109653.19,904.10139,109642.224681,109664.155319,1.0,1.0
2025-10-31T18:30:00,BTCUSDT,110157.54,1164.32028,110146.524246,110168.55575399999,1.0,1.0
2025-10-31T19:30:00,BTCUSDT,110790.14,2487.24179,110779.060986,110801.219014,1.0,1.0
2025-10-31T20:30:00,BTCUSDT,110202.9,1557.65344,110191.87971,110213.92029,1.0,1.0
2025-10-31T21:30:00,BTCUSDT,108845.4,1222.91214,108834.51546,108856.28454,1.0,1.0
2025-10-31T22:30:00,BTCUSDT,109299.98,1008.03929,109289.050002,109310.90999799999,1.0,1.0
2025-10-31T23:30:00,BTCUSDT,109452.35,808.98594,109441.40476500001,109463.295235,1.0,1.0
2025-11-01T00:30:00,BTCUSDT,109828.78,824.47324,109817.797122,109839.762878,1.0,1.0
2025-11-01T01:30:00,BTCUSDT,109493.85,531.7637,109482.900615,109504.799385,1.0,1.0
2025-11-01T02:30:00,BTCUSDT,109558.48,331.78769,109547.524152,109569.435848,1.0,1.0
2025-11-01T03:30:00,BTCUSDT,109580.09,286.93529,109569.131991,109591.04800899999,1.0,1.0
2025-11-01T04:30:00,BTCUSDT,109608.01,177.41674,109597.049199,109618.97080099999,1.0,1.0
2025-11-01T05:30:00,BTCUSDT,109730.78,314.60723,109719.806922,109741.753078,1.0,1.0
2025-11-01T06:30:00,BTCUSDT,109734.11,205.95055,109723.136589,109745.083411,1.0,1.0
2025-11-01T07:30:00,BTCUSDT,109790.27,322.30901,109779.29097300001,109801.249027,1.0,1.0
2025-11-01T08:30:00,BTCUSDT,110226.37,486.66403,110215.347363,110237.392637,1.0,1.0
2025-11-01T09:30:00,BTCUSDT,110291.67,486.28878,110280.640833,110302.699167,1.0,1.0
2025-11-01T10:30:00,BTCUSDT,110140.79,231.47577,110129.775921,110151.804079,1.0,1.0
2025-11-01T11:30:00,BTCUSDT,110004.82,272.1363,109993.819518,110015.82048200001,1.0,1.0
2025-11-01T12:30:00,BTCUSDT,110071.4,284.01087,110060.39285999999,110082.40714,1.0,1.0
2025-11-01T13:30:00,BTCUSDT,110248.88,310.52873,110237.855112,110259.904888,1.0,1.0
2025-11-01T14:30:00,BTCUSDT,109991.29,350.98951,109980.29087099999,110002.289129,1.0,1.0
2025-11-01T15:30:00,BTCUSDT,110147.83,273.03449,110136.815217,110158.84478300001,1.0,1.0
2025-11-01T16:30:00,BTCUSDT,110137.59,193.43473,110126.576241,110148.60375899999,1.0,1.0
2025-11-01T17:30:00,BTCUSDT,110017.27,289.94506,110006.26827300001,110028.271727,1.0,1.0
2025-11-01T18:30:00,BTCUSDT,109946.27,273.80468,109935.27537300001,109957.264627,1.0,1.0
2025-11-01T19:30:00,BTCUSDT,109933.85,343.69011,109922.85661500001,109944.843385,1.0,1.0
2025-11-01T20:30:00,BTCUSDT,110310.65,619.56524,110299.61893499999,110321.681065,1.0,1.0
2025-11-01T21:30:00,BTCUSDT,110464.33,670.42039,110453.283567,110475.376433,1.0,1.0
2025-11-01T22:30:00,BTCUSDT,110208.97,297.51556,110197.949103,110219.990897,1.0,1.0
2025-11-01T23:30:00,BTCUSDT,110341.27,169.41416,110330.23587300001,110352.304127,1.0,1.0
2025-11-02T00:30:00,BTCUSDT,110299.99,109.98551,110288.960001,110311.01999900001,1.0,1.0
2025-11-02T01:30:00,BTCUSDT,110406.2,211.21273,110395.15938,110417.24062,1.0,1.0
